Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
gameboy-advance,Car Battler Joe,2002-10-21,Everyone,Natsume,Unkown,Action & Adventure,719593020219,8697,Unkown,https://www.pricecharting.com/game/gameboy-advance/car-battler-joe
gameboy-advance,Care Bears Care Quest,2005-11-15,Early Childhood,American Game Factory,Unkown,Action & Adventure,855433001021,11784,Unkown,https://www.pricecharting.com/game/gameboy-advance/care-bears-care-quest
gameboy-advance,Cars,2006-06-06,Everyone,THQ,Helixe,Racing,785138322278,2045,"Race to the finish line in Disney presents a Pixar film, Cars, the video game. Join Lightning McQueen as he trains in Radiator Springs for the upcoming Piston Cup race season. Play as your favorite characters in over 30 races and mini games. Explore the open world of Radiator Springs and Ornament Valley on your own or burn rubber and make your friends eat your dust in multiplayer mode.",https://www.pricecharting.com/game/gameboy-advance/cars
gameboy-advance,Cars Mater-National Championship,2007-11-12,Everyone,Unkown,Unkown,Racing,785138322568,10249,Unkown,https://www.pricecharting.com/game/gameboy-advance/cars-mater-national-championship
gameboy-advance,Cartoon Network Block Party,2004-08-05,Everyone,Majesco,Unkown,Party,096427012979,2046,Unkown,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-block-party
gameboy-advance,Cartoon Network Speedway,2003-11-09,Everyone,Majesco,DC Studios,Racing,096427012962,2049,Unkown,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-speedway
gameboy-advance,Cartoon Network Superpack,2006-12-01,Everyone,Majesco,Unkown,Action & Adventure,096427014508,7291,Unkown,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-superpack
gameboy-advance,Casper,2003-10-01,Everyone,Titus,Unkown,Action & Adventure,831585000211,2050,Unkown,https://www.pricecharting.com/game/gameboy-advance/casper
gameboy-advance,Castlevania Aria of Sorrow,2003-05-06,Teen,Konami,Unkown,Action & Adventure,083717500322,2051,Unkown,https://www.pricecharting.com/game/gameboy-advance/castlevania-aria-of-sorrow
gameboy-advance,Castlevania Circle of the Moon,2001-06-10,Teen,Konami,Unkown,Action & Adventure,083717500018,2052,Unkown,https://www.pricecharting.com/game/gameboy-advance/castlevania-circle-of-the-moon
gameboy-advance,Castlevania Double Pack,2006-01-11,Teen,Konami,Unkown,Action & Adventure,083717500711,7292,Unkown,https://www.pricecharting.com/game/gameboy-advance/castlevania-double-pack
gameboy-advance,Castlevania Harmony of Dissonance,2002-09-16,Teen,Konami,Unkown,Action & Adventure,083717500216,2053,Unkown,https://www.pricecharting.com/game/gameboy-advance/castlevania-harmony-of-dissonance
gameboy-advance,Catwoman,2004-07-20,Teen,Electronic Arts,Unkown,Action & Adventure,014633147933,2055,Unkown,https://www.pricecharting.com/game/gameboy-advance/catwoman
gameboy-advance,Catz,2006-03-22,Everyone,Ubisoft,Unkown,Simulation,008888140900,2056,Unkown,https://www.pricecharting.com/game/gameboy-advance/catz
gameboy-advance,Centipede Breakout and Warlords,2005-08-21,Everyone,Destination,Unkown,Arcade,802068100551,10422,Unkown,https://www.pricecharting.com/game/gameboy-advance/centipede-breakout-and-warlords
gameboy-advance,Charlie and the Chocolate Factory,2005-07-11,Everyone,Global Star,Unkown,Action & Adventure,710425257179,2058,Unkown,https://www.pricecharting.com/game/gameboy-advance/charlie-and-the-chocolate-factory
gameboy-advance,Charlotte's Web,2006-11-14,Everyone,Sega,Unkown,Action & Adventure,010086600391,11021,Unkown,https://www.pricecharting.com/game/gameboy-advance/charlotte's-web
gameboy-advance,Chessmaster,2002-08-28,Everyone,Ubisoft,Unkown,Strategy,008888140245,2059,Unkown,https://www.pricecharting.com/game/gameboy-advance/chessmaster
gameboy-advance,Chicken Little,2005-10-20,Everyone,Disney,Unkown,Action & Adventure,712725001872,2060,Unkown,https://www.pricecharting.com/game/gameboy-advance/chicken-little
gameboy-advance,Chicken Shoot,2005-10-18,Everyone 10+,Destination Software,Unkown,Action & Adventure,802068100308,2061,Unkown,https://www.pricecharting.com/game/gameboy-advance/chicken-shoot
gameboy-advance,Chicken Shoot 2,2005-11-10,Everyone 10+,"Destination Software, Inc",DSI Games,FPS,802068100315,11712,Unkown,https://www.pricecharting.com/game/gameboy-advance/chicken-shoot-2
gameboy-advance,Chronicles of Narnia Lion Witch and the Wardrobe,2005-11-14,Everyone,Disney,Unkown,Action & Adventure,712725001704,2062,Unkown,https://www.pricecharting.com/game/gameboy-advance/chronicles-of-narnia-lion-witch-and-the-wardrobe
gameboy-advance,Chu Chu Rocket,2001-06-11,Everyone,Sega,Unkown,Puzzle,010086600001,2063,Unkown,https://www.pricecharting.com/game/gameboy-advance/chu-chu-rocket
gameboy-advance,Cima The Enemy,2003-11-17,Everyone,Natsume,Unkown,Action & Adventure,719593020288,11503,Unkown,https://www.pricecharting.com/game/gameboy-advance/cima-the-enemy
gameboy-advance,Cinderella Magical Dreams,2005-09-20,Everyone,Disney,Unkown,Action & Adventure,712725001841,10971,Unkown,https://www.pricecharting.com/game/gameboy-advance/cinderella-magical-dreams
gameboy-advance,Clu Clu Land E-Reader,,Everyone,Nintendo,Unkown,Action & Adventure,045496733087,18651,Unkown,https://www.pricecharting.com/game/gameboy-advance/clu-clu-land-e-reader
gameboy-advance,Codename Kids Next Door Operation SODA,2004-11-02,Everyone,Global Star,Unkown,Action & Adventure,710425214530,2066,Unkown,https://www.pricecharting.com/game/gameboy-advance/codename-kids-next-door-operation-soda
gameboy-advance,Colin McRae Rally 2.0,2002-10-08,Everyone,Ubisoft,Spellbound,Racing,008888140153,2067,Unkown,https://www.pricecharting.com/game/gameboy-advance/colin-mcrae-rally-20
gameboy-advance,Columns Crown,2002-02-04,Everyone,THQ,Unkown,Action & Adventure,785138320984,2068,Unkown,https://www.pricecharting.com/game/gameboy-advance/columns-crown
gameboy-advance,Connect Four/Trouble/Perfection,2005-08-21,Everyone,Destination,Unkown,Party,802068100476,2069,Unkown,https://www.pricecharting.com/game/gameboy-advance/connect-fourtroubleperfection
gameboy-advance,Contra Advance Alien Wars,2002-11-01,Everyone,Unkown,Unkown,Action & Adventure,083717500353,2070,Unkown,https://www.pricecharting.com/game/gameboy-advance/contra-advance-alien-wars
gameboy-advance,Corvette,2004-11-11,Everyone,Ssu,Unkown,Racing,739069625137,2071,Unkown,https://www.pricecharting.com/game/gameboy-advance/corvette
gameboy-advance,Crash and Spyro Superpack: Purple & Orange,2005-10-20,Everyone,Vivendi Universal,Unkown,Action & Adventure,020626723954,2072,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-and-spyro-superpack-purple-&-orange
gameboy-advance,Crash and Spyro Superpack: Season of Ice & Huge Adventure,2005-10-20,Everyone,Vivendi Universal,"Vicarious Visions, Digital Eclipse",Action & Adventure,020626727600,36103,"ONE Game Pak... TWO Huge Adventures! 
Spyro: Season of Ice - An evil wizard has kidnapped all the fairies in the Dragon Realms. It's up to Spyro to save them! 
Crash Bandicoot: The Huge Adventure - Neo Cortex has shrunk the earth to the size of a wumpa fruit. This will be Crash's hugest adventure yet!",https://www.pricecharting.com/game/gameboy-advance/crash-and-spyro-superpack-season-of-ice-&-huge-adventure
gameboy-advance,Crash Bandicoot 2 N-tranced,2003-01-07,Everyone,Universal Interactive,Vicarious Visions,Action & Adventure,020626717861,2073,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-2-n-tranced
gameboy-advance,Crash Bandicoot Purple,2004-06-01,Everyone,Unkown,Unkown,Action & Adventure,020626721844,2074,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-purple
gameboy-advance,Crash Bandicoot the Huge Adventure,2002-02-01,Everyone,Universal Interactive Studios,Vicarious Visions,Action & Adventure,020626714402,2075,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-the-huge-adventure
gameboy-advance,Crash Nitro Kart,2003-11-11,Everyone,Vicarious Visions,Universal Interactive,Racing,020626720281,2077,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-nitro-kart
gameboy-advance,Crash of the Titans,2007-10-04,Everyone,Sierra,Unkown,Action & Adventure,020626726450,8768,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-of-the-titans
gameboy-advance,Crash Superpack,2006-09-01,Everyone,Unkown,Unkown,Action & Adventure,020626724234,2078,Unkown,https://www.pricecharting.com/game/gameboy-advance/crash-superpack
gameboy-advance,Crazy Chase,2002-10-23,Everyone,Unkown,Unkown,Racing,741648007074,2079,Unkown,https://www.pricecharting.com/game/gameboy-advance/crazy-chase
gameboy-advance,Crazy Taxi Catch a Ride,2003-04-09,Everyone,THQ,Unkown,Racing,785138321240,2080,Unkown,https://www.pricecharting.com/game/gameboy-advance/crazy-taxi-catch-a-ride
gameboy-advance,Cross Town Heroes,2002-08-01,Everyone,THQ,Unkown,Racing,785138321080,2081,Unkown,https://www.pricecharting.com/game/gameboy-advance/cross-town-heroes
gameboy-advance,Crouching Tiger Hidden Dragon,2003-10-09,Teen,Ubisoft,Unkown,Action & Adventure,008888140290,11294,Unkown,https://www.pricecharting.com/game/gameboy-advance/crouching-tiger-hidden-dragon
gameboy-advance,Cruis'n Velocity,2001-11-30,Everyone,Midway,Unkown,Racing,031719198658,2082,Unkown,https://www.pricecharting.com/game/gameboy-advance/cruis'n-velocity
gameboy-advance,Crushed Baseball,2004-09-06,Everyone,Cokem International,Unkown,Baseball,682384320259,2083,Unkown,https://www.pricecharting.com/game/gameboy-advance/crushed-baseball
gameboy-advance,CT Special Forces,2004-01-04,Teen,Dreamcatcher,Unkown,Action & Adventure,677990102658,11425,Unkown,https://www.pricecharting.com/game/gameboy-advance/ct-special-forces
gameboy-advance,CT Special Forces 2,2004-07-01,Teen,Dreamcatcher,Unkown,Action & Adventure,677990102719,2084,Unkown,https://www.pricecharting.com/game/gameboy-advance/ct-special-forces-2
gameboy-advance,Cubix Robots for Everyone Clash N Bash,2002-06-24,Everyone,3DO,Unkown,Action & Adventure,790561525219,2085,Unkown,https://www.pricecharting.com/game/gameboy-advance/cubix-robots-for-everyone-clash-n-bash
gameboy-advance,Curious George,2006-02-01,Everyone,Namco,Unkown,Action & Adventure,722674500234,2086,Unkown,https://www.pricecharting.com/game/gameboy-advance/curious-george
gameboy-advance,Danny Phantom The Ultimate Enemy,2005-09-08,Everyone,THQ,Unkown,Action & Adventure,785138321851,2087,Unkown,https://www.pricecharting.com/game/gameboy-advance/danny-phantom-the-ultimate-enemy
gameboy-advance,Danny Phantom The Urban Jungle,2006-09-19,Everyone,THQ,Unkown,Action & Adventure,785138322407,11656,Unkown,https://www.pricecharting.com/game/gameboy-advance/danny-phantom-the-urban-jungle
gameboy-advance,Daredevil,2003-02-02,Everyone,Encore,Unkown,Action & Adventure,705381802006,2088,Unkown,https://www.pricecharting.com/game/gameboy-advance/daredevil
gameboy-advance,Dark Arena,2002-01-18,Teen,Majesco,Unkown,Action & Adventure,096427012511,2089,Unkown,https://www.pricecharting.com/game/gameboy-advance/dark-arena
gameboy-advance,Dave Mirra Freestyle BMX 2,2001-11-25,Everyone,Acclaim,Unkown,Extreme Sports,021481522553,2090,Unkown,https://www.pricecharting.com/game/gameboy-advance/dave-mirra-freestyle-bmx-2
gameboy-advance,Dave Mirra Freestyle BMX 3,2002-11-26,Everyone,Unkown,Unkown,Extreme Sports,021481522942,2091,Unkown,https://www.pricecharting.com/game/gameboy-advance/dave-mirra-freestyle-bmx-3
gameboy-advance,David Beckham Soccer,2002-10-07,Everyone,Majesco,Unkown,Soccer,096427012818,11318,Unkown,https://www.pricecharting.com/game/gameboy-advance/david-beckham-soccer
gameboy-advance,Davis Cup Tennis,2002-10-14,Everyone,Ubisoft,Unkown,Sports,008888140238,2092,Unkown,https://www.pricecharting.com/game/gameboy-advance/davis-cup-tennis
gameboy-advance,Dead to Rights,2004-12-03,Teen,Namco,Unkown,Action & Adventure,722674500043,2093,Unkown,https://www.pricecharting.com/game/gameboy-advance/dead-to-rights
gameboy-advance,Deadpool,2020-02-24,Not Applicable,Unkown,Unkown,Action & Adventure,Unkown,155324,Unkown,https://www.pricecharting.com/game/gameboy-advance/deadpool
gameboy-advance,Deal or No Deal,2007-07-18,Everyone,Zoo Games,Unkown,Other,802068101299,2094,Unkown,https://www.pricecharting.com/game/gameboy-advance/deal-or-no-deal
gameboy-advance,Defender,2002-11-03,Everyone,Midway,Unkown,Action & Adventure,031719198955,11154,Unkown,https://www.pricecharting.com/game/gameboy-advance/defender
gameboy-advance,Defender of the Crown,2002-10-07,Everyone,Metro 3d,Unkown,Action & Adventure,650001771159,11388,Unkown,https://www.pricecharting.com/game/gameboy-advance/defender-of-the-crown
gameboy-advance,DemiKids Dark Version,2003-10-07,Everyone,Atlus,Unkown,RPG,730865850075,2096,Unkown,https://www.pricecharting.com/game/gameboy-advance/demikids-dark-version
gameboy-advance,DemiKids Light Version,2003-10-06,Everyone,Atlus,Unkown,RPG,730865850068,11550,Unkown,https://www.pricecharting.com/game/gameboy-advance/demikids-light-version
gameboy-advance,Demon Driver,2004-09-01,Everyone,SVG Distribution,Unkown,Action & Adventure,893384000113,11820,Unkown,https://www.pricecharting.com/game/gameboy-advance/demon-driver
gameboy-advance,Denki Blocks,2001-10-30,Everyone,SVG Distribution,Unkown,Puzzle,096427012771,11317,Unkown,https://www.pricecharting.com/game/gameboy-advance/denki-blocks
gameboy-advance,Desert Strike Advance,2002-05-08,Everyone,Sega,Unkown,Shoot'em Up,014633145403,2097,Unkown,https://www.pricecharting.com/game/gameboy-advance/desert-strike-advance
gameboy-advance,Dexter's Laboratory Deesaster Strikes,2001-09-26,Everyone,BAM,Unkown,Action & Adventure,682384320068,2099,Unkown,https://www.pricecharting.com/game/gameboy-advance/dexter's-laboratory-deesaster-strikes
gameboy-advance,Dexters Laboratory Chess Challenge,2002-10-15,Everyone,BAM,Unkown,Action & Adventure,682384320150,2098,Unkown,https://www.pricecharting.com/game/gameboy-advance/dexters-laboratory-chess-challenge
gameboy-advance,Digimon Battle Spirit,2003-01-01,Everyone,Nintendo,Unkown,RPG,045557182014,2100,Unkown,https://www.pricecharting.com/game/gameboy-advance/digimon-battle-spirit
gameboy-advance,Digimon Battle Spirit 2,2003-09-01,Everyone,Unkown,Unkown,RPG,045557182045,2101,Unkown,https://www.pricecharting.com/game/gameboy-advance/digimon-battle-spirit-2
gameboy-advance,Digimon Racing,2004-09-13,Everyone,Bandai,Unkown,Racing,045557182052,2102,Unkown,https://www.pricecharting.com/game/gameboy-advance/digimon-racing
gameboy-advance,Dinotopia The Timestone Pirates,2002-04-30,Everyone,TDK,Unkown,Action & Adventure,739069625052,2104,Unkown,https://www.pricecharting.com/game/gameboy-advance/dinotopia-the-timestone-pirates
gameboy-advance,Disney's Atlantis: The Lost Empire,2001-09-01,Everyone,Disney,Unkown,Action & Adventure,785138320809,2112,Unkown,https://www.pricecharting.com/game/gameboy-advance/disney's-atlantis-the-lost-empire
gameboy-advance,Disney's Extreme Skate Adventure,2003-09-03,Everyone,Disney,Unkown,Extreme Sports,047875805675,2113,Unkown,https://www.pricecharting.com/game/gameboy-advance/disney's-extreme-skate-adventure
gameboy-advance,Disney's Lizzie McGuire 2 Lizzie Diaries Game + TV Episode,2005-11-15,Unkown,Unkown,Unkown,Arcade,712725002312,14948,Unkown,https://www.pricecharting.com/game/gameboy-advance/disney's-lizzie-mcguire-2-lizzie-diaries-game-+-tv-episode
gameboy-advance,Disney Party,2003-09-16,Everyone,Disney,Unkown,Party,014633147278,10738,Unkown,https://www.pricecharting.com/game/gameboy-advance/disney-party
gameboy-advance,Disney Princess,2003-04-04,Everyone,THQ,Unkown,Action & Adventure,785138321318,2108,Unkown,https://www.pricecharting.com/game/gameboy-advance/disney-princess
gameboy-advance,Disney Princess Royal Adventure,2006-10-05,Everyone,Buena Vista Games,Human Soft,Action & Adventure,712725003159,15620,"Make your own happy ending. Every little girl dreams of one day becoming a princess and now is your chance. Play as Snow White, Cinderella, Ariel, Sleeping Beauty, Belle, and Jasmine as you search for the magical Tiara of Friendship to make sure that everyone lives happily ever after. Along the way, you'll meet tons of other Disney characters including the seven dwarfs, Sleeping Beauty's fairy godmothers, and Aladdin's Genie, but watch out because you'll also run into an evil villain or two. Play as Cinderella, Ariel (The Little Mermaid), Snow White, Belle (Beauty and the Beast), Jasmine (Aladdin), and Sleeping Beauty. Visit Snow White's enchanted forest, save Belle's magical castle, fly on Aladdin's magic carpet and more. Interact with tons of other classic Disney characters, including the seven dwarfs, Genie, and a host of Disney villains. Bonus stage featuring a team-up of all of the Princesses. Each of the six Princess story worlds has 3 levels, resulting in over 18 levels of fun.",https://www.pricecharting.com/game/gameboy-advance/disney-princess-royal-adventure
