,PC_ID,Title,loose_price,cib_price,new_price
1364,18615,Vacation Sports,6.95,8.23,24.73
1365,19675,Valhalla Knights: Eldar Saga,16.11,16.17,35.00
1366,21617,Vegas Party,6.89,6.92,9.59
1367,31706,Veggy World,64.99,203.20,341.82
1368,19276,Vertigo,8.99,10.39,21.00
1369,10371,Victorious Boxers Revolution,10.75,10.95,27.36
1370,33355,Victorious: Taking The Lead,2.49,5.24,7.48
1371,72402,Violetta,13.33,20.00,40.00
1372,19266,Virtua Tennis 2009,5.63,7.37,15.97
1373,31417,Virtua Tennis 4,5.99,7.49,18.72
1374,13912,Wacky Races Crash and Dash,11.05,14.10,30.00
1375,19649,Wacky World Of Sports,8.05,8.22,18.98
1376,20355,Walk it Out,8.83,8.85,24.99
1377,13980,Wall-E,6.07,7.81,12.99
1378,15064,Wario Land Shake It,18.25,18.52,54.99
1379,11191,WarioWare: Smooth Moves,15.95,17.74,59.28
1380,19810,Water Sports,5.13,6.67,11.23
1381,15640,We Cheer,5.48,5.86,12.09
1382,21660,We Cheer 2,6.74,6.99,13.53
1383,14091,We Love Golf,7.55,7.66,22.99
1384,34282,We Sing 80s,23.59,25.00,27.95
1385,34283,We Sing 80s with One Microphone,17.04,23.85,51.12
1386,55786,We Sing Pop,11.56,19.99,30.00
1387,36937,We Sing UK HIts,5.19,5.69,8.85
1388,14151,We Ski,4.22,5.48,9.18
1389,16366,We Ski and Snowboard,7.37,10.00,14.06
1390,22159,We Wish You A Merry Christmas,10.50,11.82,31.51
1391,30655,Wheel of Fortune,6.11,6.70,14.56
1392,5298548,Wheel of Fortune and Jeopardy,9.50,15.00,22.38
1393,5298545,Wheel of Fortune [Nordic Games],6.52,8.48,17.00
1394,19650,Where's Waldo? The Fantastic Journey,7.31,9.14,21.98
1395,19741,Where the Wild Things Are,4.56,5.93,9.00
1396,22145,Who Wants To Be A Millionaire,5.95,6.51,7.99
1397,31544,Wicked Monsters Blast,47.24,74.92,150.00
1398,4012409,Wicked Monsters Blast [Limited Edition Bundle],199.00,605.49,"2,246.65"
1399,5115865,Wii Black Console [RVL-001],23.08,30.00,60.00
1400,13841,Wii Fit [Balance Board Bundle],21.99,26.99,40.00
1401,32420,Wii Fit (game Only),3.99,4.00,7.99
1402,19713,Wii Fit Plus,4.64,4.68,8.82
1403,19714,Wii Fit Plus [Balance Board Bundle],21.47,26.50,61.00
1404,15766,Wii Music,4.97,5.35,10.80
1405,22141,Wii Party,37.49,38.00,69.75
1406,13255,Wii Play,2.95,6.99,11.82
1407,10803,Wii Play [Controller Bundle],16.00,23.45,27.20
1408,31492,Wii Play Motion,17.58,19.77,31.47
1409,36197,Wii Play Motion [Black Wii Remote Bundle],22.45,34.21,48.24
1410,14613,Wii Sports,15.75,16.44,32.99
1411,35227,Wii Sports & Wii Sports Resort,42.99,48.94,72.31
1412,32647,Wii Sports [Nintendo Selects],23.16,23.43,42.44
1413,747594,Wii Sports [Refurbished],76.92,99.99,200.00
1414,19409,Wii Sports Resort,24.75,24.99,41.65
1415,32726,Wii Sports Resort 1 Wii MotionPlus Bundle,20.99,37.50,49.99
1416,747579,Wii Sports Resort 1 Wii MotionPlus Bundle [Refurbished],,,
1417,19744,Wii Sports Resort 2 Wii MotionPlus Bundle,29.97,30.99,52.13
1418,5077031,Wii Sports Resort [Cardboard Sleeve],18.29,25.89,46.16
1419,747593,Wii Sports Resort [Refurbished],,,
1420,13226,Wild Earth African Safari,2.97,5.14,7.62
1421,30966,Wild West Shootout with Gun,6.77,8.80,18.00
1422,11286,Wing Island,5.31,5.53,19.99
1423,31366,Winter Blast: 9 Snow & Ice Games,4.50,8.00,14.23
1424,16057,Winter Sports 2 The Next Challenge,5.81,5.99,9.70
1425,30967,Winter Sports 3: The Great Tournament,5.24,7.94,10.95
1426,10947,Winter Sports the Ultimate Challenge,5.98,6.18,9.55
1427,32137,Winter Stars,3.70,4.11,8.42
1428,31922,Wipeout 2,4.43,5.00,18.95
1429,33133,Wipeout 3,5.14,7.15,16.90
1430,34417,Wipeout: Create & Crash,5.06,6.99,15.00
1431,21670,Wipeout: The Game,4.51,4.87,6.68
1432,14066,Wonder World Amusement Park,4.99,5.74,9.99
1433,18669,WordJong Party,4.17,4.90,7.57
1434,19469,World Championship Athletics,6.12,6.17,11.91
1435,14310,World Championship Poker All In,5.85,6.31,10.18
1436,19870,World of Zoo,5.70,5.94,13.36
1437,20123,World Party Games,5.24,5.73,7.68
1438,6810,World Series of Poker Tournament of Champions 2007,5.99,6.21,12.41
1439,12954,Worms A Space Oddity,8.12,8.82,18.00
1440,30777,Worms: Battle Islands,11.87,11.90,24.17
1441,33266,Wreck It Ralph,6.55,8.46,15.61
1442,32348,WWE '12,8.54,8.56,19.99
1443,2183141,WWE '12 [Sin Cara Edition],,,
1444,33269,WWE '13,9.99,11.60,29.33
1445,31272,WWE All Stars,11.98,12.83,36.99
1446,10565,WWE Smackdown vs. Raw 2008,5.01,5.99,14.57
1447,15947,WWE Smackdown vs. Raw 2009,5.72,5.99,19.28
1448,19782,WWE Smackdown vs. Raw 2010,5.08,8.25,20.00
1449,30344,WWE Smackdown vs. Raw 2011,7.49,9.04,18.72
1450,2183140,WWE Smackdown Vs. Raw 2011 [En Espanol],,,
1451,12100,WWII Aces,5.86,6.49,6.80
1452,31770,X-Men: Destiny,5.51,5.95,10.21
1453,18731,X-Men Origins: Wolverine,5.85,7.48,14.43
1454,32696,Xenoblade Chronicles,24.94,25.00,54.99
1455,16314,Yamaha Supercross,4.50,8.16,11.98
1456,20070,Yoga,5.05,9.98,10.83
1457,30815,Yogi Bear,11.17,11.48,22.14
1458,30977,You Don't Know Jack,7.19,7.49,18.49
1459,20056,Your Shape,3.39,6.88,9.40
1460,72414,Your Shape [Bundle],7.89,10.99,22.00
1461,30816,Yu-Gi-Oh 5D's Duel Transer,9.99,14.48,58.98
1462,19213,Yu-Gi-Oh 5D's Wheelie Breakers,14.98,22.99,75.00
1463,10373,Zack and Wiki Quest for Barbaros Treasure,11.82,13.19,34.99
1464,32355,Zelda Skyward Sword,16.95,18.47,43.70
1465,32356,Zelda Skyward Sword [Controller Bundle],70.35,85.00,230.74
1466,200245,Zelda Skyward Sword [Not for Resale],73.06,,77.98
1467,747592,Zelda Skyward Sword [Refurbished],76.92,99.99,200.00
1468,7510,Zelda Twilight Princess,14.49,14.51,35.64
1469,32643,Zelda Twilight Princess [Nintendo Selects],15.95,16.34,40.95
1470,65042,Zelda Twilight Princess [Not for Resale],226.71,300.00,650.00
1471,22183,Zhu Zhu Pets 2: Featuring The Wild Bunch,2.75,3.21,5.45
1472,33973,Zhu Zhu Pets 2: Featuring The Wild Bunch Limited Edition,4.31,5.99,12.00
1473,14672,Zoo Hospital,3.99,5.08,10.61
1474,30738,Zumba Fitness,5.00,7.21,10.40
1475,32322,Zumba Fitness 2,3.99,6.07,8.75
1476,33200,Zumba Fitness Core,5.00,5.99,10.16
1477,34520,Zumba Fitness World Party,6.67,7.06,14.66
1478,34608,Zumba Kids,6.48,6.92,12.95
